6.320649431345529146e-02
4.442842474851277368e-02
4.265663573079719884e-02
4.163472855887968144e-02
4.090679096035804152e-02
4.062501930321932297e-02
4.003723186331624440e-02
3.956586806587129163e-02
3.929629956326714801e-02
3.894824717579483536e-02
