9.749846458435058594e-01
9.815081357955932617e-01
9.821026325225830078e-01
9.824136495590209961e-01
9.826205372810363770e-01
9.827387928962707520e-01
9.828601479530334473e-01
9.829663038253784180e-01
9.830343723297119141e-01
9.831128716468811035e-01
