9.687525033950805664e-01
9.812567830085754395e-01
9.816364049911499023e-01
9.822229743003845215e-01
9.821781516075134277e-01
9.823845028877258301e-01
9.823765754699707031e-01
9.824671149253845215e-01
9.825881123542785645e-01
9.825842976570129395e-01
