9.787541627883911133e-01
9.825502634048461914e-01
9.827477931976318359e-01
9.829167723655700684e-01
9.833266139030456543e-01
9.832879900932312012e-01
9.834499359130859375e-01
9.835553765296936035e-01
9.836046695709228516e-01
9.837116599082946777e-01
