matthews,0.9231834311515491,0.931347968411593,0.9297010889420791,0.932623401799391,0.9348688166293052,0.9363983297211745,0.9376555081304923,0.9386811839369967,0.9390834384581117,0.9393171080585809,0.9397029841782707,0.9391340582905093,0.9396492310255004,0.9389457669924997,0.9390837586716778,0.9392712898987319,0.9391236222276472,0.9389700589532363,0.9390028863164236,0.938367346867362,0.9387862921691772,0.9384354085769492,0.9381998834514379,0.9382210111999678,0.9380403825347228,0.9379622178268866,0.9371266576272067,0.9353149193678483,0.9306576450803048,0.9213122159308236,0.9109240807330842,0.8779353373894425,0.9233600535123084,0.9338423600801945,0.9326841442206277,0.9341829456574406,0.9362948979889105,0.9380937822204419,0.9390380954977806,0.9393515864909031,0.9396081182404405,0.9399465051297468,0.9400853588531909,0.9404827233453319,0.9409880713546118,0.9414325529173296,0.9417139835824035,0.9412631387836783,0.9409733646479896,0.9407008332845157,0.9407809342831694,0.9411286953270217,0.9406340895633708,0.9409717984062301,0.9408013452351556,0.9408258561654297,0.9406447525354217,0.9401361017594315,0.9400124646409336,0.938283627323586,0.9340918260079709,0.9246616275604089,0.9153776043181472,0.8857272427667215,0.9233678888614405,0.9334318336022498,0.931172972473155,0.932953209716847,0.9349516900727636,0.936583194210893,0.9379889476061001,0.9386367457116334,0.9391811362924862,0.9398125023389235,0.940364956759303,0.9404251060359449,0.940654969964613,0.9408774767232404,0.9409997050755053,0.940711783995112,0.9408928094782542,0.9412441614373531,0.9408737419863413,0.9410392372158077,0.9404342945338935,0.9405213376947527,0.941044784666005,0.941346249129065,0.9411885707999118,0.9410543430882348,0.9406164088823256,0.9389343956979829,0.9351720271631235,0.9265683172261027,0.9176138601217871,0.8897135390307505,0.9218933083140405,0.9336557659176754,0.9328648036383798,0.9344155237087386,0.9359431906003429,0.9372723450548411,0.9385626293265897,0.9390036294265558,0.9395281240409789,0.9399503848571448,0.9400384593251583,0.940521679700468,0.9408828927417751,0.9413281207160099,0.9415961193174044,0.9417176299012697,0.941064455051182,0.941138779057587,0.9409167168762034,0.9411559182197347,0.9407818709692224,0.9404810495947985,0.9406504888370661,0.9405167026064025,0.9403925986419887,0.9399843538217186,0.9393505206442394,0.9381756224610953,0.9345388924636405,0.9272361222143867,0.9187140219889474,0.892411835641933,0.9216837753329372,0.9334697251331608,0.9330084146690328,0.9347455231021565,0.9362301421047947,0.9372334368626651,0.9382497879062389,0.938646504709438,0.9387044991587082,0.9386686142528236,0.9385978975289706,0.9387609254945608,0.9393087388389635,0.9398495531181709,0.9397010319289438,0.9397959670091424,0.9388495443335354,0.9387082708672889,0.9390659601940005,0.9386266296155159,0.9387634648713677,0.9384180158343587,0.9382990873134176,0.938074477155814,0.9385443083681904,0.9386957692450428,0.9397048177882578,0.9387739764905165,0.9366972812855392,0.9304204906613037,0.9235831871263003,0.9009572234156695,0.9227578942148373,0.935013528437884,0.9341426914481086,0.9346617566717478,0.9353910246811415,0.9366999023540555,0.9376065200484006,0.9382190303615001,0.9384227024681823,0.938322701069197,0.9387187311779347,0.9385461694228399,0.9382929114353628,0.9384068802780865,0.9385897535592594,0.9387106771864934,0.9384624150416647,0.9380938876660982,0.9383436193853314,0.9383561861964703,0.9381146054364035,0.937860093867609,0.9382905263252221,0.9387250746635256,0.9393094647148512,0.9398303740461875,0.9399941471847032,0.938858466136321,0.936607387289932,0.9301946727917152,0.9243393868853705,0.9029466578887536,0.9230552581636566,0.9355975224440268,0.9344336395343851,0.9347148776342367,0.9361791761215617,0.9373020616735314,0.9381126767984452,0.9381841603014933,0.9380429888211929,0.9386559478632236,0.9393664376061591,0.939661315154596,0.940112628832949,0.9399685384068149,0.9401442904820201,0.940668729823275,0.9405235971736736,0.9405710055082798,0.9403968116061898,0.9399285688392434,0.9395159683881297,0.9401315297889502,0.9403379416228544,0.9398613382000623,0.9395905306635552,0.939915460716324,0.9395313797541901,0.9389151992466588,0.9361607433980778,0.9308327807900129,0.9240109299039855,0.9030883039568512,0.9214366783382986,0.9331074464365353,0.9321190081096279,0.9329517953634374,0.9345112693786495,0.936225592194922,0.9373305735522899,0.9378054849728588,0.9381062236470251,0.9382810315023359,0.9387356083488659,0.9385080632698655,0.9388601993614948,0.9395035177801689,0.940413396918193,0.9400584909094337,0.9397978422040691,0.9394572781995627,0.9392597986166169,0.9391637719285062,0.9390037212206834,0.9392101317213677,0.939294139981648,0.9396552784980791,0.9395353566994132,0.9394450760847151,0.9394247076071868,0.938492023972157,0.9360788624934333,0.9311131560268788,0.9252092076223365,0.9053239488008682,0.9241975981972829,0.9360195969439716,0.9350210790554722,0.9348966332980254,0.9361447713866722,0.9376083976394669,0.9385817752128993,0.9383890071225471,0.938795242629832,0.9388186885218536,0.9388548622381971,0.938976744220949,0.9393142076326771,0.9392762486197992,0.9395867882193121,0.9399803594969101,0.9396736217544448,0.9394106867201676,0.9392594125277787,0.9396102647202486,0.9395299071863046,0.9386380961129771,0.9388094649800397,0.9384690483238932,0.9387260228210816,0.9394962942716333,0.9392886785873267,0.9385560193614121,0.9361903387723447,0.9313618153350778,0.9266710354192212,0.9077185022294187,0.922199665714856,0.9359376716458151,0.9351393401817346,0.9352075173667505,0.9351224918843085,0.9362581396051686,0.9372878295341035,0.9374705393617453,0.9373905770165846,0.9371555920325361,0.9377166797026907,0.9379445153856484,0.9380186423196977,0.9381388780155225,0.9381631116436182,0.9381537275094144,0.9386511239950663,0.9384655101954271,0.9388496731047445,0.9391519381950014,0.939306352398316,0.9399045662164782,0.9398594941353163,0.9401759149139317,0.9399658285806889,0.9399979098917685,0.9398880509962563,0.9393618669015324,0.9376234571536536,0.9337150559199796,0.9288849427681367,0.9112936218227675,0.9214820056644015,0.9344413133855798,0.9334789066395038,0.9327418123755359,0.9329878776152752,0.9342432586413015,0.9350243290184065,0.9355842877475014,0.936720939624593,0.9372085442633913,0.9374799174937609,0.9367949096420567,0.9371106959310375,0.9375346799946249,0.9377832986885584,0.9381038198326033,0.9381341671368973,0.9382992976886724,0.9386070606791828,0.9386062177276073,0.9387520292776705,0.9392244460628222,0.9392954258799999,0.9396699304905458,0.9397518645224695,0.9395742338913669,0.9395125619425635,0.9391075187008078,0.9370850061842728,0.9328879252457226,0.9282750584305047,0.9114482846534958,0.9220443109825794,0.9355481588916431,0.9341875676660829,0.9338572606141669,0.9342841270176966,0.9349163221392278,0.9356173957986017,0.9364002148174132,0.9367531549317086,0.9372472959818875,0.9371114046301553,0.9373377221994803,0.9374844310076551,0.9370615499878528,0.9376704216889936,0.937904596123958,0.9379518545857058,0.9382646514651849,0.9385326902408351,0.9388146365819559,0.9385597364679233,0.9384719011667252,0.938885552409633,0.9389560465931771,0.9397244395067358,0.9397390449027448,0.9397081584408316,0.938937102256606,0.9377316992443258,0.9343443071397661,0.9300678993092947,0.9138980562231743,0.9219998240598857,0.9366976945694337,0.9354619987033529,0.9347785476656797,0.9352397946844041,0.9365921831835062,0.9374954772024832,0.9382673222042237,0.9380531246479328,0.9384603437654592,0.938682868639444,0.9388093051355547,0.9388803259866186,0.9383034131708093,0.9385769730932261,0.9389214294623359,0.9389764769545176,0.9388024214718469,0.9386077617225037,0.9384885066466633,0.9381278909368548,0.9366948538881938,0.9369953351709405,0.93649019716256,0.933879505533397,0.9268433377564294,0.9214732100514507,0.9210190416430488,0.9337017399430231,0.9342416706122972,0.9310504185923453,0.9173549513597318,0.9226581338655706,0.9361944173361939,0.936364845081936,0.9369122703442581,0.9384538483904856,0.9392145747458228,0.9400770991927667,0.9402847140664368,0.9407155800478114,0.9406646953176048,0.9407925427882202,0.940516600210392,0.9399717590153623,0.9403946676858458,0.9406845128659305,0.9408436852418466,0.9408979273922977,0.9415810555024957,0.941815584300227,0.9418229839982054,0.9423011075370104,0.9420516887217887,0.9415296911973597,0.9420993546947245,0.9429071759610751,0.9432441450557872,0.9429785316532802,0.9422859424957929,0.9401986158790753,0.9365225280487222,0.9318211454407723,0.9132920895291171,0.9222902412702207,0.9363108081047631,0.9366860463163508,0.936472062612149,0.9373279831956427,0.938487507727938,0.9401725657846208,0.9406892265286345,0.9403881273483019,0.9399935718468259,0.9405701563389589,0.9407985937024514,0.9405053376528271,0.9408972007637165,0.9407695344541676,0.9412858106018878,0.9420483396057238,0.9417396558619063,0.9420745897846757,0.9420713780185637,0.9423639026752633,0.9417568680792701,0.9414180778082901,0.9411858344768639,0.9408907127462603,0.9403773545655826,0.9405790528545737,0.9400734512085531,0.9381427777754268,0.934684152888479,0.9306565624744547,0.9132443718570078,0.9222255369384212,0.9358048037495948,0.9360159488125502,0.9363516303350063,0.9375825599794879,0.9384092670235411,0.9397170333281278,0.9398139054388646,0.9405391974872197,0.9402515217278963,0.9405353177065835,0.9404493057113714,0.9403119542759955,0.939655881293112,0.9398308948739986,0.9406908430751407,0.9409300127919161,0.9409328803686399,0.9410746142037698,0.9411250318405187,0.9413313570228042,0.9413442468480223,0.9415250688943652,0.9415983888241592,0.9415692784730227,0.9422070928628771,0.9421243288613562,0.9420009314180765,0.9393565708978066,0.9359173337951496,0.9316358589515602,0.91347087547,0.9201317428405166,0.9338991830021556,0.9339769932994271,0.9343303846404984,0.9347334186113507,0.9350010904858157,0.9348472661729217,0.9341354466123887,0.9327809944519816,0.9302426337204475,0.9287092437396778,0.9267954691594431,0.9164428393748758,0.8046263309754279,0.7794678604044036,0.8156810225912503,0.9202149287059329,0.9260947409820378,0.9290484112874698,0.9321499224768705,0.9350058490428241,0.9372483422550181,0.9389789152211233,0.9401882428171575,0.9407282513396071,0.9416414915770996,0.9423170520259156,0.9422414755315996,0.9403733046530878,0.9366767257182942,0.9329806571581519,0.915734857191089,0.9198898529258989,0.9345621107932224,0.9347058633158213,0.9345985529576267,0.9354567154708976,0.9365295267175748,0.9381885538507608,0.9389062209361863,0.9395797850420903,0.9401312461507126,0.9403337290990608,0.9402282969662732,0.9402629203775327,0.9404095738756811,0.940833609777299,0.940950177952472,0.9411499495765681,0.9410275484756521,0.9414861882448488,0.9414248272823091,0.9416444645423889,0.9414312072836999,0.9417389136435876,0.9420048197068882,0.9425755643297172,0.9426933761918516,0.9428641929383491,0.9428047648703566,0.9414218861335855,0.9377704132748066,0.9333980278277174,0.9172857163594592,0.9207464097359274,0.9348624251888449,0.9356670797252307,0.9358497715441829,0.9366770991383699,0.9382316849120464,0.9391957557269838,0.9398127528357947,0.9402264945511134,0.9403637232726025,0.9402415938194936,0.9406948099306212,0.9414762337096156,0.9417363748174971,0.9417371971505536,0.9413892013802849,0.9412015707707525,0.9412572579030665,0.941191316233864,0.9411158919142512,0.9404288525474347,0.9400087849740935,0.9396753581638233,0.9402585362526584,0.9405927115362052,0.9407467245428638,0.9407911189137006,0.9403992993190603,0.9389894027965154,0.9352086151383936,0.9315342613181703,0.9150152391630151,0.9188945940670136,0.933690074553528,0.9343537168988106,0.9351224858197338,0.9364387975522461,0.9376039326947306,0.9384384603868553,0.9391482993380154,0.9391801880777159,0.9395664939381253,0.9396260456109681,0.9395276694958569,0.9397195029923255,0.9397171013978086,0.9401577048041128,0.9401046004000523,0.9402394903750078,0.9399668095208471,0.9401252776695995,0.9400383210928887,0.9403057966277101,0.9399732247460012,0.9401029365854305,0.9407676326278043,0.9416007116183367,0.9422562953913254,0.942980816346544,0.9426813665912751,0.9416248530934843,0.9380450156576933,0.9336992143275582,0.9177433994556533,0.9221448532043426,0.936879325515885,0.9372827499690195,0.9371737100014861,0.9376457540037176,0.9387154456453506,0.9393184936590553,0.9397027910922942,0.9398993048791167,0.9403051197334966,0.9401288320955805,0.9401341451240691,0.9401774014564916,0.9402019785780998,0.9412729002249677,0.9415263211344513,0.94202576194058,0.9416810041624547,0.9414518161275456,0.9413519233179568,0.9412821073462011,0.9410004653267638,0.9408506317515847,0.9409529711094937,0.9411233222883707,0.9412139977318473,0.9417736223927302,0.9418442048092766,0.9401182903334088,0.9367352385669573,0.9329767700043927,0.9163180618735435,0.9207517421465008,0.9359590190291038,0.936116970900645,0.9356193656335017,0.9366704702260701,0.9373357926483776,0.9376297156508204,0.9381847401948157,0.9385824296531192,0.9392137356062998,0.9395168757475856,0.9394631753828867,0.9396719890032226,0.9396913296515811,0.9406937817183151,0.9404679705211323,0.9404362418800504,0.9402272439061681,0.9405285846823278,0.9407035590079318,0.9406205623495386,0.9407380154116664,0.9404990256110328,0.9404242962953654,0.9405669145741241,0.9408634085355081,0.9414847431462405,0.9416782702247001,0.940328335644995,0.9370953269204961,0.932847271105612,0.916128801108469,0.9204807402217088,0.9348756973800308,0.9354245249450702,0.9349166129421433,0.9359304949822147,0.9372595934919332,0.9381828850899627,0.9390594805404916,0.9398758010814315,0.9401415976746536,0.9404703678109501,0.9408812037787846,0.9406469494202676,0.9407621812916221,0.9407957006452271,0.9409317364597668,0.9404301224307542,0.9403626223132802,0.9404762771234871,0.9411152377752704,0.940871072644082,0.9408083679258179,0.9405992352142221,0.9406658827562104,0.9415518910749672,0.9418350618271789,0.9426822190478202,0.9433231790434942,0.9418786989425447,0.9382582759108768,0.9342333961416146,0.9177069136241783,0.9210952042173564,0.9363386790495914,0.9368296222384512,0.9365676172449799,0.9374392442942978,0.9386817273115271,0.939117843303094,0.9395844425531577,0.9400584912808063,0.9399442777116981,0.9403088578801138,0.940564066605586,0.9409351731289586,0.941279675892243,0.9414623871185739,0.9409702607604162,0.9409561394070342,0.9410430798636756,0.9414465465814046,0.9414025836927444,0.9413995944052804,0.9411949597034776,0.9418027079246849,0.9418348214997292,0.9425343726753906,0.9429471032102993,0.9435623893336087,0.9437380484316603,0.9430094929739353,0.9397103456311225,0.9360911958435916,0.9209718133375477,0.9209535714500348,0.9359617992844745,0.9368896978299327,0.9366477549029341,0.9371902342537666,0.9383084902707055,0.9391281854106565,0.9406652875952423,0.9408761853133397,0.9413537086471918,0.9415354227198022,0.9413787966529423,0.9410488835363808,0.941069955399532,0.9418379501331596,0.9423530358793714,0.9427335945624652,0.942851449603521,0.943063877831957,0.9428789266909453,0.9421562810802493,0.9419137864641209,0.9421145899099206,0.9420949454778956,0.9426106122521904,0.9424229031943971,0.9424259225265296,0.9426441754807823,0.9417144456090097,0.9382383492130743,0.935038107720475,0.9193009228028801,0.9221100135510103,0.9366141985917054,0.9373118215079379,0.9371736490304484,0.9376292245013632,0.9386508811256049,0.9395626303512165,0.940634528300537,0.9411751362842175,0.9415452143398485,0.9415898604740871,0.9416521224845379,0.9416944215540393,0.9417901791617665,0.9420959863263331,0.9422447576965812,0.9424671515120648,0.9424200412392156,0.9423673193291393,0.942422519110826,0.9430497032136346,0.9431157603600208,0.9431589955398393,0.94335277833593,0.9441436109313831,0.9444635371601767,0.9452605851251832,0.9448068626652983,0.9430232494416871,0.9392949992950624,0.9357526411516345,0.9210564414921012,0.9219840887680851,0.9376489902145448,0.9379645928517999,0.9381951364349104,0.9386633483822133,0.9394169761432285,0.9397730045801768,0.9399367446808192,0.9399184694570265,0.9398818439473989,0.9402228420291108,0.9406366151809015,0.9404740315633955,0.9407379043817093,0.9407605057718215,0.9405760054611126,0.9411268140365652,0.9412462357230276,0.9413228733637271,0.9413563997903348,0.9417886891249851,0.9420855586871866,0.9427226118773306,0.9431321401485885,0.9437570001647186,0.9445778285720074,0.9453466586774664,0.9454349381551216,0.9444606675503214,0.9421401826451996,0.9383673678484619,0.9224269476686812,0.9233681852566726,0.9387991073822947,0.939172707447753,0.9387534375090286,0.9388408955755863,0.9396454920156799,0.9401572717540543,0.940261404623486,0.9402015466611686,0.9406008792207539,0.9407311535650538,0.9412810058821097,0.941580508086443,0.9417452968721739,0.9414572678159309,0.941491412555288,0.9413500035722424,0.9408704285727704,0.9414720014846181,0.941899575687216,0.9418593579382402,0.9422311562875587,0.9426176862907668,0.9429988101577971,0.9432896233150971,0.9440371560903208,0.9446778653560983,0.9449965545932187,0.9435450465822784,0.9406656743942665,0.9368692032542526,0.9217211963507788,0.9216672870927671,0.936913419215547,0.9367777579824299,0.9367940304209057,0.9372640064042624,0.9406441739363848,0.9393462512949975,0.9401083059009879,0.9402437240671971,0.9405985506563816,0.9405335628325402,0.9404854653635999,0.9408671513856935,0.9411575876045272,0.941594396089118,0.9419500666049222,0.942101314429184,0.9420333200881561,0.9418102081989047,0.9416729821456319,0.9414560998315756,0.9415728694517361,0.9414822394010364,0.9412826154962521,0.9425904216861709,0.9442087966055376,0.9443142980569396,0.9450633092200454,0.9445739440784343,0.9418119809972235,0.9382769535883497,0.9229903727782345,0.9212857739591851,0.9377734600392925,0.9386452031279423,0.9383743594236471,0.9389737899446395,0.9403050184502942,0.9410237491991745,0.9415029362827414,0.9418409743909247,0.9418509497806294,0.9421949562803342,0.9423046749362136,0.9426124465848806,0.942396615088946,0.9426924669791437,0.9424914547480349,0.9424360502478512,0.9422570056378181,0.9426162388973254,0.943559470463702,0.9437395639301348,0.9438476080326195,0.9443527647872559,0.9452559289903069,0.9441717059766688,0.9445390308844477,0.9454568706861548,0.945650343368859,0.944335783278693,0.9412746526445969,0.9369663476853217,0.9212882485420615,0.9203570327295021,0.9360414138240187,0.937153760233023,0.9370367678751285,0.9380664238437565,0.9391098971046346,0.9396211810883698,0.9404729131953109,0.9408493422820512,0.9409421538476285,0.9409665096283043,0.941327938853623,0.9417173713013268,0.9422260937437017,0.9427475208996152,0.943091153012866,0.9434965397367099,0.9442454517550315,0.9441295429176898,0.944415152903895,0.9443611271278036,0.9445775756676624,0.9438117251897736,0.943396616340458,0.9443340391253682,0.9450946731195347,0.9450930756541361,0.9451121120219371,0.9437939683420523,0.9409528670921985,0.9369570068543308,0.9218540110983395,0.9199401832335301,0.9360951460056863,0.9376039602019893,0.9383823723583364,0.938787737805648,0.9394164239544197,0.9398637036211325,0.938803318225129
